Sample_Date,WRRF_Name,Gene Copies (N1/L),Per Capita Gene Copies,"Population Served, estimated",School-Aged Population,Season,Holiday
2022-11-15,Wards Island,17247.0,15100000.0,1201485,240219.0,Fall 2022,0
2022-11-20,26th Ward,11444.0,7450000.0,290608,72091.0,Fall 2022,0
2022-11-20,Bowery Bay,25174.0,8660000.0,924695,122994.0,Fall 2022,0
2022-11-20,Coney Island,11101.0,4500000.0,682342,117865.0,Fall 2022,0
2022-11-20,Hunts Point,6446.0,3620000.0,755948,151282.0,Fall 2022,0
2022-11-20,Jamaica Bay,37180.0,13700000.0,748737,131881.0,Fall 2022,0
2022-11-20,Newtown Creek,15244.0,8730000.0,1156473,188137.0,Fall 2022,0
2022-11-20,North River,11086.0,5990000.0,658596,72242.0,Fall 2022,0
2022-11-20,Oakwood Beach,12311.0,4520000.0,258731,44374.0,Fall 2022,0
2022-11-20,Owls Head,36048.0,11400000.0,906442,135396.0,Fall 2022,0
2022-11-20,Port Richmond,26736.0,11200000.0,226167,46435.0,Fall 2022,0
2022-11-20,Red Hook,12091.0,4700000.0,224029,33636.0,Fall 2022,0
2022-11-20,Rockaway,9775.0,5830000.0,120539,29986.0,Fall 2022,0
2022-11-20,Tallman Island,9515.0,4240000.0,449907,74748.0,Fall 2022,0
2022-11-20,Wards Island,15731.0,8430000.0,1201485,240219.0,Fall 2022,0
2022-11-28,26th Ward,19344.0,10800000.0,290608,72091.0,Fall 2022,0
2022-11-28,Bowery Bay,50933.0,18100000.0,924695,122994.0,Fall 2022,0
2022-11-28,Coney Island,39481.0,18800000.0,682342,117865.0,Fall 2022,0
2022-11-28,Hunts Point,19838.0,11200000.0,755948,151282.0,Fall 2022,0
2022-11-28,Jamaica Bay,33986.0,11900000.0,748737,131881.0,Fall 2022,0
2022-11-28,Newtown Creek,20951.0,12500000.0,1156473,188137.0,Fall 2022,0
2022-11-28,North River,22958.0,13300000.0,658596,72242.0,Fall 2022,0
2022-11-28,Oakwood Beach,26986.0,9790000.0,258731,44374.0,Fall 2022,0
2022-11-28,Owls Head,61793.0,21900000.0,906442,135396.0,Fall 2022,0
2022-11-28,Port Richmond,22066.0,9230000.0,226167,46435.0,Fall 2022,0
2022-11-28,Red Hook,12021.0,4870000.0,224029,33636.0,Fall 2022,0
2022-11-30,Bowery Bay,55388.0,33300000.0,924695,122994.0,Fall 2022,0
2022-11-30,Jamaica Bay,75911.0,34200000.0,748737,131881.0,Fall 2022,0
2022-11-30,Newtown Creek,23691.0,21900000.0,1156473,188137.0,Fall 2022,0
2022-11-30,North River,24436.0,18700000.0,658596,72242.0,Fall 2022,0
2022-11-30,Oakwood Beach,34402.0,13700000.0,258731,44374.0,Fall 2022,0
2022-11-30,Owls Head,59354.0,29000000.0,906442,135396.0,Fall 2022,0
2022-11-30,Port Richmond,19638.0,10800000.0,226167,46435.0,Fall 2022,0
2022-11-30,Red Hook,35553.0,21000000.0,224029,33636.0,Fall 2022,0
2022-11-30,Rockaway,26486.0,17500000.0,120539,29986.0,Fall 2022,0
2022-11-30,Tallman Island,29609.0,19700000.0,449907,74748.0,Fall 2022,0
2022-11-30,Wards Island,24437.0,19500000.0,1201485,240219.0,Fall 2022,0
2022-12-05,26th Ward,14398.0,8810000.0,290608,72091.0,Fall 2022,0
2022-12-05,Bowery Bay,44554.0,15500000.0,924695,122994.0,Fall 2022,0
2022-12-05,Coney Island,24154.0,10700000.0,682342,117865.0,Fall 2022,0
2022-12-05,Hunts Point,19332.0,11000000.0,755948,151282.0,Fall 2022,0
2022-12-05,Jamaica Bay,30550.0,10800000.0,748737,131881.0,Fall 2022,0
2022-12-05,Newtown Creek,18824.0,11400000.0,1156473,188137.0,Fall 2022,0
2022-12-05,North River,5094.0,2900000.0,658596,72242.0,Fall 2022,0
2022-12-05,Oakwood Beach,14802.0,9290000.0,258731,44374.0,Fall 2022,0
2022-12-05,Owls Head,54350.0,19500000.0,906442,135396.0,Fall 2022,0
2022-12-05,Port Richmond,26936.0,10400000.0,226167,46435.0,Fall 2022,0
2022-12-05,Red Hook,21002.0,8870000.0,224029,33636.0,Fall 2022,0
2022-12-05,Rockaway,16632.0,9920000.0,120539,29986.0,Fall 2022,0
2022-12-05,Tallman Island,31459.0,15100000.0,449907,74748.0,Fall 2022,0
2022-12-05,Wards Island,12149.0,6970000.0,1201485,240219.0,Fall 2022,0
2022-12-07,26th Ward,26359.0,19600000.0,290608,72091.0,Fall 2022,0
2022-12-07,Bowery Bay,32249.0,14400000.0,924695,122994.0,Fall 2022,0
2022-12-07,Coney Island,32047.0,14200000.0,682342,117865.0,Fall 2022,0
2022-12-07,Hunts Point,19025.0,12700000.0,755948,151282.0,Fall 2022,0
2022-12-07,Jamaica Bay,42674.0,16200000.0,748737,131881.0,Fall 2022,0
2022-12-07,Newtown Creek,21644.0,14200000.0,1156473,188137.0,Fall 2022,0
2022-12-07,North River,16150.0,10200000.0,658596,72242.0,Fall 2022,0
2022-12-07,Oakwood Beach,14173.0,5410000.0,258731,44374.0,Fall 2022,0
2022-12-07,Owls Head,42431.0,16500000.0,906442,135396.0,Fall 2022,0
2022-12-07,Port Richmond,19137.0,9610000.0,226167,46435.0,Fall 2022,0
2022-12-07,Red Hook,20965.0,9920000.0,224029,33636.0,Fall 2022,0
2022-12-07,Rockaway,11329.0,6760000.0,120539,29986.0,Fall 2022,0
2022-12-07,Tallman Island,38404.0,22300000.0,449907,74748.0,Fall 2022,0
2022-12-07,Wards Island,12410.0,7900000.0,1201485,240219.0,Fall 2022,0
2022-12-11,26th Ward,18729.0,14400000.0,290608,72091.0,Fall 2022,0
2022-12-11,Bowery Bay,30368.0,15700000.0,924695,122994.0,Fall 2022,0
2022-12-11,Coney Island,17002.0,8020000.0,682342,117865.0,Fall 2022,0
2022-12-11,Hunts Point,7729.0,5650000.0,755948,151282.0,Fall 2022,0
2022-12-11,Jamaica Bay,30092.0,12300000.0,748737,131881.0,Fall 2022,0
2022-12-11,Newtown Creek,21228.0,16500000.0,1156473,188137.0,Fall 2022,0
2022-12-11,North River,27098.0,18800000.0,658596,72242.0,Fall 2022,0
2022-12-11,Oakwood Beach,13417.0,5180000.0,258731,44374.0,Fall 2022,0
2022-12-11,Owls Head,31079.0,15600000.0,906442,135396.0,Fall 2022,0
2022-12-11,Port Richmond,16012.0,8580000.0,226167,46435.0,Fall 2022,0
2022-12-11,Red Hook,18839.0,10800000.0,224029,33636.0,Fall 2022,0
2022-12-11,Rockaway,20722.0,14300000.0,120539,29986.0,Fall 2022,0
2022-12-11,Tallman Island,28590.0,14200000.0,449907,74748.0,Fall 2022,0
2022-12-11,Wards Island,10025.0,7010000.0,1201485,240219.0,Fall 2022,0
2022-12-18,26th Ward,7941.0,5170000.0,290608,72091.0,Fall 2022,1
2022-12-18,Bowery Bay,15369.0,5660000.0,924695,122994.0,Fall 2022,1
2022-12-18,Coney Island,26862.0,13000000.0,682342,117865.0,Fall 2022,1
2022-12-18,Hunts Point,9237.0,5740000.0,755948,151282.0,Fall 2022,1
2022-12-18,Jamaica Bay,39988.0,15800000.0,748737,131881.0,Fall 2022,1
2022-12-18,Newtown Creek,18714.0,11200000.0,1156473,188137.0,Fall 2022,1
2022-12-18,North River,8097.0,4420000.0,658596,72242.0,Fall 2022,1
2022-12-18,Oakwood Beach,33859.0,14400000.0,258731,44374.0,Fall 2022,1
2022-12-18,Owls Head,48587.0,17000000.0,906442,135396.0,Fall 2022,1
2022-12-18,Port Richmond,22824.0,10900000.0,226167,46435.0,Fall 2022,1
2022-12-18,Red Hook,19140.0,9060000.0,224029,33636.0,Fall 2022,1
2022-12-18,Rockaway,27563.0,19900000.0,120539,29986.0,Fall 2022,1
2022-12-18,Tallman Island,14847.0,8240000.0,449907,74748.0,Fall 2022,1
2022-12-18,Wards Island,10734.0,6020000.0,1201485,240219.0,Fall 2022,1
2022-12-20,26th Ward,15737.0,9840000.0,290608,72091.0,Fall 2022,1
2022-12-20,Bowery Bay,30613.0,10700000.0,924695,122994.0,Fall 2022,1
2022-12-20,Coney Island,35619.0,16200000.0,682342,117865.0,Fall 2022,1
2022-12-20,Hunts Point,24046.0,14300000.0,755948,151282.0,Fall 2022,1
2022-12-20,Jamaica Bay,43789.0,15100000.0,748737,131881.0,Fall 2022,1
2022-12-20,Newtown Creek,29953.0,18300000.0,1156473,188137.0,Fall 2022,1
2022-12-20,North River,16376.0,9320000.0,658596,72242.0,Fall 2022,1
2022-12-20,Oakwood Beach,22439.0,8500000.0,258731,44374.0,Fall 2022,1
2022-12-20,Owls Head,51217.0,17800000.0,906442,135396.0,Fall 2022,1
2022-12-20,Port Richmond,33293.0,14300000.0,226167,46435.0,Fall 2022,1
2022-12-20,Red Hook,28409.0,12500000.0,224029,33636.0,Fall 2022,1
2022-12-20,Rockaway,20769.0,15000000.0,120539,29986.0,Fall 2022,1
2022-12-20,Tallman Island,34213.0,16100000.0,449907,74748.0,Fall 2022,1
2022-12-20,Wards Island,23506.0,13500000.0,1201485,240219.0,Fall 2022,1
2022-12-27,26th Ward,10437.0,6660000.0,290608,72091.0,Winter 2022,0
2022-12-27,Bowery Bay,11871.0,4280000.0,924695,122994.0,Winter 2022,0
2022-12-27,Coney Island,26626.0,13000000.0,682342,117865.0,Winter 2022,0
2022-12-27,Hunts Point,12870.0,8440000.0,755948,151282.0,Winter 2022,0
2022-12-27,Jamaica Bay,35860.0,13600000.0,748737,131881.0,Winter 2022,0
2022-12-27,Newtown Creek,23844.0,14000000.0,1156473,188137.0,Winter 2022,0
2022-12-27,North River,20150.0,10900000.0,658596,72242.0,Winter 2022,0
2022-12-27,Oakwood Beach,29828.0,12200000.0,258731,44374.0,Winter 2022,0
2022-12-27,Owls Head,50279.0,17200000.0,906442,135396.0,Winter 2022,0
2022-12-27,Port Richmond,35757.0,16800000.0,226167,46435.0,Winter 2022,0
2022-12-27,Red Hook,33014.0,15100000.0,224029,33636.0,Winter 2022,0
2022-12-27,Rockaway,38830.0,24400000.0,120539,29986.0,Winter 2022,0
2022-12-27,Tallman Island,33463.0,14600000.0,449907,74748.0,Winter 2022,0
2022-12-27,Wards Island,9378.0,3340000.0,1201485,240219.0,Winter 2022,0
2023-01-08,26th Ward,16430.76,10500000.0,290608,72091.0,Winter 2022,0
2023-01-08,Bowery Bay,22857.06,8800000.0,924695,122994.0,Winter 2022,0
2023-01-08,Coney Island,17297.92,7580000.0,682342,117865.0,Winter 2022,0
2023-01-08,Hunts Point,7038.59,4410000.0,755948,151282.0,Winter 2022,0
2023-01-08,Jamaica Bay,45946.87,17400000.0,748737,131881.0,Winter 2022,0
2023-01-08,Newtown Creek,18936.61,11500000.0,1156473,188137.0,Winter 2022,0
2023-01-08,North River,8443.85,4660000.0,658596,72242.0,Winter 2022,0
2023-01-08,Oakwood Beach,20393.89,8450000.0,258731,44374.0,Winter 2022,0
2023-01-08,Owls Head,17444.34,6340000.0,906442,135396.0,Winter 2022,0
2023-01-08,Port Richmond,9866.25,4480000.0,226167,46435.0,Winter 2022,0
2023-01-08,Red Hook,18757.4,7610000.0,224029,33636.0,Winter 2022,0
2023-01-08,Rockaway,8422.59,5290000.0,120539,29986.0,Winter 2022,0
2023-01-08,Tallman Island,25104.91,11600000.0,449907,74748.0,Winter 2022,0
2023-01-08,Wards Island,5351.74,3200000.0,1201485,240219.0,Winter 2022,0
2023-01-10,26th Ward,16165.72,10300000.0,290608,72091.0,Winter 2022,0
2023-01-10,Bowery Bay,27848.16,9800000.0,924695,122994.0,Winter 2022,0
2023-01-10,Coney Island,19261.29,8330000.0,682342,117865.0,Winter 2022,0
2023-01-10,Hunts Point,14037.17,8650000.0,755948,151282.0,Winter 2022,0
2023-01-10,Jamaica Bay,30639.09,11000000.0,748737,131881.0,Winter 2022,0
2023-01-10,Newtown Creek,16487.61,10300000.0,1156473,188137.0,Winter 2022,0
2023-01-10,North River,8868.01,4940000.0,658596,72242.0,Winter 2022,0
2023-01-10,Oakwood Beach,17064.67,6480000.0,258731,44374.0,Winter 2022,0
2023-01-10,Owls Head,33253.72,11100000.0,906442,135396.0,Winter 2022,0
2023-01-10,Port Richmond,23916.41,9890000.0,226167,46435.0,Winter 2022,0
2023-01-10,Red Hook,15180.76,6160000.0,224029,33636.0,Winter 2022,0
2023-01-10,Rockaway,11737.92,7000000.0,120539,29986.0,Winter 2022,0
2023-01-10,Tallman Island,23113.47,9920000.0,449907,74748.0,Winter 2022,0
2023-01-10,Wards Island,13269.69,7610000.0,1201485,240219.0,Winter 2022,0
2023-01-17,26th Ward,15220.9,9120000.0,290608,72091.0,Winter 2022,0
2023-01-17,Bowery Bay,14363.47,5060000.0,924695,122994.0,Winter 2022,0
2023-01-17,Coney Island,9344.48,3890000.0,682342,117865.0,Winter 2022,0
2023-01-17,Hunts Point,11459.04,7000000.0,755948,151282.0,Winter 2022,0
2023-01-17,Jamaica Bay,18106.48,6500000.0,748737,131881.0,Winter 2022,0
2023-01-17,Newtown Creek,8379.77,5320000.0,1156473,188137.0,Winter 2022,0
2023-01-17,North River,14072.38,7850000.0,658596,72242.0,Winter 2022,0
2023-01-17,Oakwood Beach,19872.96,7070000.0,258731,44374.0,Winter 2022,0
2023-01-17,Owls Head,23582.87,8080000.0,906442,135396.0,Winter 2022,0
2023-01-17,Port Richmond,24381.26,9880000.0,226167,46435.0,Winter 2022,0
2023-01-17,Red Hook,18536.04,7830000.0,224029,33636.0,Winter 2022,0
2023-01-17,Rockaway,9401.49,5900000.0,120539,29986.0,Winter 2022,0
2023-01-17,Tallman Island,14512.98,6230000.0,449907,74748.0,Winter 2022,0
2023-01-17,Wards Island,7061.12,4030000.0,1201485,240219.0,Winter 2022,0
2023-01-22,26th Ward,6817.64,7550000.0,290608,72091.0,Winter 2022,0
2023-01-22,Bowery Bay,10127.47,7750000.0,924695,122994.0,Winter 2022,0
2023-01-22,Coney Island,9800.44,6690000.0,682342,117865.0,Winter 2022,0
2023-01-22,Hunts Point,6191.32,6570000.0,755948,151282.0,Winter 2022,0
2023-01-22,Jamaica Bay,13307.67,6860000.0,748737,131881.0,Winter 2022,0
2023-01-22,Newtown Creek,4410.56,5720000.0,1156473,188137.0,Winter 2022,0
2023-01-22,North River,3438.44,2980000.0,658596,72242.0,Winter 2022,0
2023-01-22,Oakwood Beach,16057.5,7960000.0,258731,44374.0,Winter 2022,0
2023-01-22,Owls Head,5449.38,3190000.0,906442,135396.0,Winter 2022,0
2023-01-22,Port Richmond,12084.9,9510000.0,226167,46435.0,Winter 2022,0
2023-01-22,Red Hook,4957.34,4020000.0,224029,33636.0,Winter 2022,0
2023-01-22,Rockaway,6965.12,4810000.0,120539,29986.0,Winter 2022,0
2023-01-22,Tallman Island,3852.52,2850000.0,449907,74748.0,Winter 2022,0
2023-01-22,Wards Island,2221.62,1920000.0,1201485,240219.0,Winter 2022,0
2023-01-24,26th Ward,8329.88,5320000.0,290608,72091.0,Winter 2022,0
2023-01-24,Bowery Bay,8853.24,3260000.0,924695,122994.0,Winter 2022,0
2023-01-24,Coney Island,16205.03,8270000.0,682342,117865.0,Winter 2022,0
2023-01-24,Hunts Point,6802.43,4600000.0,755948,151282.0,Winter 2022,0
2023-01-24,Jamaica Bay,13253.1,4620000.0,748737,131881.0,Winter 2022,0
2023-01-24,Newtown Creek,8563.4,5380000.0,1156473,188137.0,Winter 2022,0
2023-01-24,North River,14938.21,8160000.0,658596,72242.0,Winter 2022,0
2023-01-24,Oakwood Beach,19996.56,8890000.0,258731,44374.0,Winter 2022,0
2023-01-24,Owls Head,6264.0,2200000.0,906442,135396.0,Winter 2022,0
2023-01-24,Port Richmond,10821.54,5430000.0,226167,46435.0,Winter 2022,0
2023-01-24,Red Hook,10143.86,3940000.0,224029,33636.0,Winter 2022,0
2023-01-24,Rockaway,9761.52,6440000.0,120539,29986.0,Winter 2022,0
2023-01-24,Tallman Island,12047.24,7300000.0,449907,74748.0,Winter 2022,0
2023-01-24,Wards Island,5893.83,3440000.0,1201485,240219.0,Winter 2022,0
2023-01-29,26th Ward,13538.08,8640000.0,290608,72091.0,Winter 2022,0
2023-01-29,Bowery Bay,17612.68,6710000.0,924695,122994.0,Winter 2022,0
2023-01-29,Coney Island,15972.97,6650000.0,682342,117865.0,Winter 2022,0
2023-01-29,Hunts Point,7704.21,4980000.0,755948,151282.0,Winter 2022,0
2023-01-29,Jamaica Bay,13611.43,7640000.0,748737,131881.0,Winter 2022,0
2023-01-29,Newtown Creek,9555.01,5720000.0,1156473,188137.0,Winter 2022,0
2023-01-29,North River,3958.27,2120000.0,658596,72242.0,Winter 2022,0
2023-01-29,Oakwood Beach,11322.34,5320000.0,258731,44374.0,Winter 2022,0
2023-01-29,Owls Head,30304.05,10600000.0,906442,135396.0,Winter 2022,0
2023-01-29,Port Richmond,17475.71,8480000.0,226167,46435.0,Winter 2022,0
2023-01-29,Red Hook,13943.49,5420000.0,224029,33636.0,Winter 2022,0
2023-01-29,Rockaway,5139.55,3230000.0,120539,29986.0,Winter 2022,0
2023-01-29,Tallman Island,16718.16,9000000.0,449907,74748.0,Winter 2022,0
2023-01-29,Wards Island,3124.67,1840000.0,1201485,240219.0,Winter 2022,0
2023-01-31,26th Ward,18428.0,11500000.0,290608,72091.0,Winter 2022,0
2023-01-31,Bowery Bay,18373.0,6840000.0,924695,122994.0,Winter 2022,0
2023-01-31,Coney Island,28264.0,12200000.0,682342,117865.0,Winter 2022,0
2023-01-31,Hunts Point,19242.0,12200000.0,755948,151282.0,Winter 2022,0
2023-01-31,Jamaica Bay,18723.0,7100000.0,748737,131881.0,Winter 2022,0
2023-01-31,Newtown Creek,10751.0,6970000.0,1156473,188137.0,Winter 2022,0
2023-01-31,North River,10218.0,5760000.0,658596,72242.0,Winter 2022,0
2023-01-31,Oakwood Beach,11632.0,4880000.0,258731,44374.0,Winter 2022,0
2023-01-31,Owls Head,17207.0,6040000.0,906442,135396.0,Winter 2022,0
2023-01-31,Port Richmond,20951.0,9470000.0,226167,46435.0,Winter 2022,0
2023-01-31,Red Hook,11773.0,4770000.0,224029,33636.0,Winter 2022,0
2023-01-31,Rockaway,55433.0,33100000.0,120539,29986.0,Winter 2022,0
2023-01-31,Tallman Island,21385.0,9540000.0,449907,74748.0,Winter 2022,0
2023-01-31,Wards Island,10772.0,6380000.0,1201485,240219.0,Winter 2022,0
2023-02-05,26th Ward,5186.0,3380000.0,290608,72091.0,Winter 2022,0
2023-02-05,Bowery Bay,6874.0,2500000.0,924695,122994.0,Winter 2022,0
2023-02-05,Coney Island,4101.0,1750000.0,682342,117865.0,Winter 2022,0
2023-02-05,Hunts Point,3820.0,2470000.0,755948,151282.0,Winter 2022,0
2023-02-05,Jamaica Bay,8531.0,3360000.0,748737,131881.0,Winter 2022,0
2023-02-05,Newtown Creek,6782.0,4040000.0,1156473,188137.0,Winter 2022,0
2023-02-05,North River,3924.0,2170000.0,658596,72242.0,Winter 2022,0
2023-02-05,Oakwood Beach,11730.0,4860000.0,258731,44374.0,Winter 2022,0
2023-02-05,Owls Head,16486.0,5850000.0,906442,135396.0,Winter 2022,0
2023-02-05,Port Richmond,13515.0,5880000.0,226167,46435.0,Winter 2022,0
2023-02-05,Red Hook,8838.0,3580000.0,224029,33636.0,Winter 2022,0
2023-02-05,Rockaway,6064.0,3430000.0,120539,29986.0,Winter 2022,0
2023-02-05,Tallman Island,3596.0,1940000.0,449907,74748.0,Winter 2022,0
2023-02-05,Wards Island,4998.0,2870000.0,1201485,240219.0,Winter 2022,0
2023-02-07,26th Ward,7606.0,4760000.0,290608,72091.0,Winter 2022,0
2023-02-07,Bowery Bay,8771.0,3160000.0,924695,122994.0,Winter 2022,0
2023-02-07,Coney Island,6916.0,2920000.0,682342,117865.0,Winter 2022,0
2023-02-07,Hunts Point,7657.0,4680000.0,755948,151282.0,Winter 2022,0
2023-02-07,Jamaica Bay,23817.0,8790000.0,748737,131881.0,Winter 2022,0
2023-02-07,Newtown Creek,8930.0,5790000.0,1156473,188137.0,Winter 2022,0
2023-02-07,North River,11551.0,6510000.0,658596,72242.0,Winter 2022,0
2023-02-07,Oakwood Beach,16291.0,6010000.0,258731,44374.0,Winter 2022,0
2023-02-07,Owls Head,25006.0,8670000.0,906442,135396.0,Winter 2022,0
2023-02-07,Port Richmond,15700.0,6570000.0,226167,46435.0,Winter 2022,0
2023-02-07,Red Hook,9979.0,4050000.0,224029,33636.0,Winter 2022,0
2023-02-07,Rockaway,10022.0,5670000.0,120539,29986.0,Winter 2022,0
2023-02-07,Tallman Island,8330.0,3710000.0,449907,74748.0,Winter 2022,0
2023-02-07,Wards Island,8450.0,4950000.0,1201485,240219.0,Winter 2022,0
2023-02-12,26th Ward,5297.0,3450000.0,290608,72091.0,Winter 2022,0
2023-02-12,Bowery Bay,16286.0,5930000.0,924695,122994.0,Winter 2022,0
2023-02-12,Coney Island,9326.0,3880000.0,682342,117865.0,Winter 2022,0
2023-02-12,Hunts Point,3566.0,2210000.0,755948,151282.0,Winter 2022,0
2023-02-12,Jamaica Bay,10788.0,4200000.0,748737,131881.0,Winter 2022,0
2023-02-12,Newtown Creek,6782.0,4170000.0,1156473,188137.0,Winter 2022,0
2023-02-12,North River,4701.0,2510000.0,658596,72242.0,Winter 2022,0
2023-02-12,Oakwood Beach,12614.0,4810000.0,258731,44374.0,Winter 2022,0
2023-02-12,Owls Head,7625.0,2710000.0,906442,135396.0,Winter 2022,0
2023-02-12,Port Richmond,7876.0,3430000.0,226167,46435.0,Winter 2022,0
2023-02-12,Red Hook,5926.0,2600000.0,224029,33636.0,Winter 2022,0
2023-02-12,Rockaway,6584.0,3720000.0,120539,29986.0,Winter 2022,0
2023-02-12,Tallman Island,5540.0,2560000.0,449907,74748.0,Winter 2022,0
2023-02-12,Wards Island,3823.0,2250000.0,1201485,240219.0,Winter 2022,0
2023-02-14,26th Ward,5963.0,3570000.0,290608,72091.0,Winter 2022,0
2023-02-14,Bowery Bay,8019.0,2690000.0,924695,122994.0,Winter 2022,0
2023-02-14,Coney Island,9139.0,3700000.0,682342,117865.0,Winter 2022,0
2023-02-14,Hunts Point,10426.0,6060000.0,755948,151282.0,Winter 2022,0
2023-02-14,Jamaica Bay,20912.0,7400000.0,748737,131881.0,Winter 2022,0
2023-02-14,Newtown Creek,5729.0,3540000.0,1156473,188137.0,Winter 2022,0
2023-02-14,North River,3707.0,2050000.0,658596,72242.0,Winter 2022,0
2023-02-14,Oakwood Beach,12713.0,4660000.0,258731,44374.0,Winter 2022,0
2023-02-14,Owls Head,6535.0,2100000.0,906442,135396.0,Winter 2022,0
2023-02-14,Port Richmond,8472.0,3260000.0,226167,46435.0,Winter 2022,0
2023-02-14,Red Hook,10659.0,4320000.0,224029,33636.0,Winter 2022,0
2023-02-14,Rockaway,3655.0,2070000.0,120539,29986.0,Winter 2022,0
2023-02-14,Tallman Island,10579.0,3920000.0,449907,74748.0,Winter 2022,0
2023-02-14,Wards Island,5824.0,3210000.0,1201485,240219.0,Winter 2022,0
2023-02-21,26th Ward,4859.0,3230000.0,290608,72091.0,Winter 2022,0
2023-02-21,Bowery Bay,6518.0,3100000.0,924695,122994.0,Winter 2022,0
2023-02-21,Coney Island,3061.0,1460000.0,682342,117865.0,Winter 2022,0
2023-02-21,Hunts Point,2179.0,1390000.0,755948,151282.0,Winter 2022,0
2023-02-21,Jamaica Bay,8939.0,3530000.0,748737,131881.0,Winter 2022,0
2023-02-21,Newtown Creek,5951.0,4210000.0,1156473,188137.0,Winter 2022,0
2023-02-21,North River,2840.0,1760000.0,658596,72242.0,Winter 2022,0
2023-02-21,Oakwood Beach,6821.0,2550000.0,258731,44374.0,Winter 2022,0
2023-02-21,Owls Head,3860.0,1530000.0,906442,135396.0,Winter 2022,0
2023-02-21,Port Richmond,6514.0,2830000.0,226167,46435.0,Winter 2022,0
2023-02-21,Red Hook,4105.0,1870000.0,224029,33636.0,Winter 2022,0
2023-02-21,Rockaway,2862.0,1710000.0,120539,29986.0,Winter 2022,0
2023-02-21,Tallman Island,5431.0,3020000.0,449907,74748.0,Winter 2022,0
2023-02-21,Wards Island,4384.0,2830000.0,1201485,240219.0,Winter 2022,0
2023-02-26,26th Ward,3620.0,2220000.0,290608,72091.0,Winter 2022,0
2023-02-26,Bowery Bay,7134.0,2540000.0,924695,122994.0,Winter 2022,0
2023-02-26,Coney Island,4158.0,1660000.0,682342,117865.0,Winter 2022,0
2023-02-26,Hunts Point,5935.0,3210000.0,755948,151282.0,Winter 2022,0
2023-02-26,Jamaica Bay,8698.0,3250000.0,748737,131881.0,Winter 2022,0
2023-02-26,Newtown Creek,4964.0,2920000.0,1156473,188137.0,Winter 2022,0
2023-02-26,North River,4382.0,2340000.0,658596,72242.0,Winter 2022,0
2023-02-26,Oakwood Beach,7646.0,2980000.0,258731,44374.0,Winter 2022,0
2023-02-26,Owls Head,14270.0,4830000.0,906442,135396.0,Winter 2022,0
2023-02-26,Port Richmond,4652.0,1870000.0,226167,46435.0,Winter 2022,0
2023-02-26,Red Hook,7905.0,3070000.0,224029,33636.0,Winter 2022,0
2023-02-26,Rockaway,4028.0,2530000.0,120539,29986.0,Winter 2022,0
2023-02-26,Tallman Island,6291.0,2860000.0,449907,74748.0,Winter 2022,0
2023-02-26,Wards Island,6178.0,3460000.0,1201485,240219.0,Winter 2022,0
2023-02-28,26th Ward,1443.0,1220000.0,290608,72091.0,Winter 2022,0
2023-02-28,Bowery Bay,3760.0,2540000.0,924695,122994.0,Winter 2022,0
2023-02-28,Coney Island,4770.0,2620000.0,682342,117865.0,Winter 2022,0
2023-02-28,Hunts Point,1473.0,1190000.0,755948,151282.0,Winter 2022,0
2023-02-28,Jamaica Bay,7674.0,3530000.0,748737,131881.0,Winter 2022,0
2023-02-28,Newtown Creek,2901.0,2550000.0,1156473,188137.0,Winter 2022,0
2023-02-28,North River,1790.0,1330000.0,658596,72242.0,Winter 2022,0
2023-02-28,Oakwood Beach,5945.0,2850000.0,258731,44374.0,Winter 2022,0
2023-02-28,Owls Head,5897.0,3280000.0,906442,135396.0,Winter 2022,0
2023-02-28,Port Richmond,3750.0,2260000.0,226167,46435.0,Winter 2022,0
2023-02-28,Red Hook,2405.0,1540000.0,224029,33636.0,Winter 2022,0
2023-02-28,Rockaway,2446.0,1540000.0,120539,29986.0,Winter 2022,0
2023-02-28,Tallman Island,6936.0,4380000.0,449907,74748.0,Winter 2022,0
2023-02-28,Wards Island,2921.0,2160000.0,1201485,240219.0,Winter 2022,0
2023-03-05,26th Ward,1866.0,1190000.0,290608,72091.0,Winter 2022,0
2023-03-05,Bowery Bay,6172.0,2430000.0,924695,122994.0,Winter 2022,0
2023-03-05,Coney Island,2452.0,1130000.0,682342,117865.0,Winter 2022,0
2023-03-05,Hunts Point,1222.0,789000.0,755948,151282.0,Winter 2022,0
2023-03-05,Jamaica Bay,3662.0,1410000.0,748737,131881.0,Winter 2022,0
2023-03-05,Newtown Creek,2854.0,1770000.0,1156473,188137.0,Winter 2022,0
2023-03-05,North River,1494.0,867000.0,658596,72242.0,Winter 2022,0
2023-03-05,Oakwood Beach,6948.0,4360000.0,258731,44374.0,Winter 2022,0
2023-03-05,Owls Head,1440.0,541000.0,906442,135396.0,Winter 2022,0
2023-03-05,Port Richmond,1686.0,875000.0,226167,46435.0,Winter 2022,0
2023-03-05,Red Hook,3916.0,1650000.0,224029,33636.0,Winter 2022,0
2023-03-05,Rockaway,772.0,509000.0,120539,29986.0,Winter 2022,0
2023-03-05,Tallman Island,2012.0,1180000.0,449907,74748.0,Winter 2022,0
2023-03-05,Wards Island,1663.0,1030000.0,1201485,240219.0,Winter 2022,0
2023-03-07,26th Ward,2964.0,1850000.0,290608,72091.0,Winter 2022,1
2023-03-07,Bowery Bay,5833.0,2170000.0,924695,122994.0,Winter 2022,1
