Test Date,WRRF Name,Gene Copies (N1/L),Per Capita Gene Copies,"Population Served, estimated",School Status,School-Aged Population,Season,Holiday
2021-10-04,Newtown Creek,3308.0,1916542.59,1156473,Mandatory_In-person,188137.0,Fall 2021,0
2021-10-04,North River,3491.0,2147166.83,658596,Mandatory_In-person,72242.0,Fall 2021,0
2021-10-04,Oakwood Beach,9987.0,4354422.53,258731,Mandatory_In-person,44374.0,Fall 2021,0
2021-10-04,Owls Head,5762.0,2237747.14,906442,Mandatory_In-person,135396.0,Fall 2021,0
2021-10-04,Port Richmond,4324.0,1953945.17,226167,Mandatory_In-person,46435.0,Fall 2021,0
2021-10-04,Red Hook,5423.0,2107704.57,224029,Mandatory_In-person,33636.0,Fall 2021,0
2021-10-04,Rockaway,1620.0,1068613.25,120539,Mandatory_In-person,29986.0,Fall 2021,0
2021-10-04,Tallman Island,3711.0,1654967.21,449907,Mandatory_In-person,74748.0,Fall 2021,0
2021-10-04,Wards Island,3597.0,2073930.6,1201485,Mandatory_In-person,240219.0,Fall 2021,0
2021-10-06,26th Ward,5807.0,3706446.67,290608,Mandatory_In-person,72091.0,Fall 2021,0
2021-10-06,Bowery Bay,8296.0,3226467.19,924695,Mandatory_In-person,122994.0,Fall 2021,0
2021-10-06,Coney Island,4858.0,2021379.48,682342,Mandatory_In-person,117865.0,Fall 2021,0
2021-10-06,Hunts Point,3393.0,2243006.64,755948,Mandatory_In-person,151282.0,Fall 2021,0
2021-10-06,Jamaica Bay,7162.0,2788126.53,748737,Mandatory_In-person,131881.0,Fall 2021,0
2021-10-06,Newtown Creek,4825.0,3000907.71,1156473,Mandatory_In-person,188137.0,Fall 2021,0
2021-10-06,North River,15240.0,9722974.49,658596,Mandatory_In-person,72242.0,Fall 2021,0
2021-10-06,Oakwood Beach,8654.0,3583276.52,258731,Mandatory_In-person,44374.0,Fall 2021,0
2021-10-06,Owls Head,8793.0,3194533.31,906442,Mandatory_In-person,135396.0,Fall 2021,0
2021-10-06,Port Richmond,3674.0,1598824.56,226167,Mandatory_In-person,46435.0,Fall 2021,0
2021-10-06,Red Hook,5321.0,2157686.46,224029,Mandatory_In-person,33636.0,Fall 2021,0
2021-10-06,Rockaway,2742.0,1636022.04,120539,Mandatory_In-person,29986.0,Fall 2021,0
2021-10-06,Tallman Island,4822.0,2109660.77,449907,Mandatory_In-person,74748.0,Fall 2021,0
2021-10-06,Wards Island,5380.0,2254320.15,1201485,Mandatory_In-person,240219.0,Fall 2021,0
2021-10-13,26th Ward,2025.0,1239930.15,290608,Mandatory_In-person,72091.0,Fall 2021,0
2021-10-13,Bowery Bay,3147.0,1159325.34,924695,Mandatory_In-person,122994.0,Fall 2021,0
2021-10-13,Coney Island,3722.0,1631056.37,682342,Mandatory_In-person,117865.0,Fall 2021,0
2021-10-13,Hunts Point,1543.0,881100.95,755948,Mandatory_In-person,151282.0,Fall 2021,0
2021-10-13,Jamaica Bay,4180.0,1584882.36,748737,Mandatory_In-person,131881.0,Fall 2021,0
2021-10-13,Newtown Creek,958.0,573695.43,1156473,Mandatory_In-person,188137.0,Fall 2021,0
2021-10-13,North River,1286.0,790703.66,658596,Mandatory_In-person,72242.0,Fall 2021,0
2021-10-13,Oakwood Beach,,,258731,Mandatory_In-person,44374.0,Fall 2021,0
2021-10-13,Owls Head,3142.0,1141460.37,906442,Mandatory_In-person,135396.0,Fall 2021,0
2021-10-13,Port Richmond,2017.0,844175.8,226167,Mandatory_In-person,46435.0,Fall 2021,0
2021-10-13,Red Hook,2498.0,1013061.78,224029,Mandatory_In-person,33636.0,Fall 2021,0
2021-10-13,Rockaway,1368.0,901994.46,120539,Mandatory_In-person,29986.0,Fall 2021,0
2021-10-13,Tallman Island,1295.0,566402.81,449907,Mandatory_In-person,74748.0,Fall 2021,0
2021-10-13,Wards Island,1118.0,612871.57,1201485,Mandatory_In-person,240219.0,Fall 2021,0
2021-10-18,26th Ward,2031.0,1269618.75,290608,Mandatory_In-person,72091.0,Fall 2021,0
2021-10-18,Bowery Bay,7264.0,2616699.57,924695,Mandatory_In-person,122994.0,Fall 2021,0
2021-10-18,Coney Island,4378.0,1700074.0,682342,Mandatory_In-person,117865.0,Fall 2021,0
2021-10-18,Hunts Point,1285.0,708057.03,755948,Mandatory_In-person,151282.0,Fall 2021,0
2021-10-18,Jamaica Bay,5916.0,2302945.02,748737,Mandatory_In-person,131881.0,Fall 2021,0
2021-10-18,Newtown Creek,7268.0,4020644.49,1156473,Mandatory_In-person,188137.0,Fall 2021,0
2021-10-18,North River,2545.0,1448331.24,658596,Mandatory_In-person,72242.0,Fall 2021,0
2021-10-18,Oakwood Beach,9873.0,4059079.22,258731,Mandatory_In-person,44374.0,Fall 2021,0
2021-10-18,Owls Head,12783.0,5018079.32,906442,Mandatory_In-person,135396.0,Fall 2021,0
2021-10-18,Port Richmond,2096.0,841939.16,226167,Mandatory_In-person,46435.0,Fall 2021,0
2021-10-18,Red Hook,5427.0,2109066.21,224029,Mandatory_In-person,33636.0,Fall 2021,0
2021-10-18,Rockaway,1677.0,1158394.48,120539,Mandatory_In-person,29986.0,Fall 2021,0
2021-10-18,Tallman Island,1580.0,717703.54,449907,Mandatory_In-person,74748.0,Fall 2021,0
2021-10-18,Wards Island,4202.0,2197508.3,1201485,Mandatory_In-person,240219.0,Fall 2021,0
2021-10-20,26th Ward,3138.0,1921366.13,290608,Mandatory_In-person,72091.0,Fall 2021,0
2021-10-20,Bowery Bay,3717.0,1293439.65,924695,Mandatory_In-person,122994.0,Fall 2021,0
2021-10-20,Coney Island,2907.0,1128843.93,682342,Mandatory_In-person,117865.0,Fall 2021,0
2021-10-20,Hunts Point,1037.0,566066.73,755948,Mandatory_In-person,151282.0,Fall 2021,0
2021-10-20,Jamaica Bay,2598.0,971977.56,748737,Mandatory_In-person,131881.0,Fall 2021,0
2021-10-20,Newtown Creek,1585.0,907867.55,1156473,Mandatory_In-person,188137.0,Fall 2021,0
2021-10-20,North River,1580.0,908243.8,658596,Mandatory_In-person,72242.0,Fall 2021,0
2021-10-20,Oakwood Beach,18827.0,7299548.55,258731,Mandatory_In-person,44374.0,Fall 2021,0
2021-10-20,Owls Head,6407.0,2461461.02,906442,Mandatory_In-person,135396.0,Fall 2021,0
2021-10-20,Port Richmond,3503.0,1289725.81,226167,Mandatory_In-person,46435.0,Fall 2021,0
2021-10-20,Red Hook,1261.0,489885.16,224029,Mandatory_In-person,33636.0,Fall 2021,0
2021-10-20,Rockaway,451.0,297744.68,120539,Mandatory_In-person,29986.0,Fall 2021,0
2021-10-20,Tallman Island,1467.0,678698.25,449907,Mandatory_In-person,74748.0,Fall 2021,0
2021-10-20,Wards Island,1383.0,697298.29,1201485,Mandatory_In-person,240219.0,Fall 2021,0
2021-10-25,26th Ward,2542.0,1589485.74,290608,Mandatory_In-person,72091.0,Fall 2021,0
2021-10-25,Bowery Bay,4525.0,1611673.03,924695,Mandatory_In-person,122994.0,Fall 2021,0
2021-10-25,Coney Island,3623.0,1427031.92,682342,Mandatory_In-person,117865.0,Fall 2021,0
2021-10-25,Hunts Point,808.0,457431.3,755948,Mandatory_In-person,151282.0,Fall 2021,0
2021-10-25,Jamaica Bay,1978.0,770024.65,748737,Mandatory_In-person,131881.0,Fall 2021,0
2021-10-25,Newtown Creek,3873.0,2142372.88,1156473,Mandatory_In-person,188137.0,Fall 2021,0
2021-10-25,North River,1755.0,938200.88,658596,Mandatory_In-person,72242.0,Fall 2021,0
2021-10-25,Oakwood Beach,3275.0,1307971.74,258731,Mandatory_In-person,44374.0,Fall 2021,0
2021-10-25,Owls Head,4425.0,1607651.9,906442,Mandatory_In-person,135396.0,Fall 2021,0
2021-10-25,Port Richmond,4230.0,1557476.48,226167,Mandatory_In-person,46435.0,Fall 2021,0
2021-10-25,Red Hook,1894.0,767949.02,224029,Mandatory_In-person,33636.0,Fall 2021,0
2021-10-25,Rockaway,2220.0,1324811.01,120539,Mandatory_In-person,29986.0,Fall 2021,0
2021-10-25,Tallman Island,2311.0,991443.36,449907,Mandatory_In-person,74748.0,Fall 2021,0
2021-10-25,Wards Island,2416.0,1294072.96,1201485,Mandatory_In-person,240219.0,Fall 2021,0
2021-10-27,26th Ward,536.0,1116217.01,290608,Mandatory_In-person,72091.0,Fall 2021,0
2021-10-27,Bowery Bay,838.0,932865.11,924695,Mandatory_In-person,122994.0,Fall 2021,0
2021-10-27,Coney Island,1573.0,1448953.56,682342,Mandatory_In-person,117865.0,Fall 2021,0
2021-10-27,Hunts Point,918.0,1566703.29,755948,Mandatory_In-person,151282.0,Fall 2021,0
2021-10-27,Jamaica Bay,1598.0,1341183.12,748737,Mandatory_In-person,131881.0,Fall 2021,0
2021-10-27,Newtown Creek,839.0,1425848.92,1156473,Mandatory_In-person,188137.0,Fall 2021,0
2021-10-27,North River,709.0,1087980.51,658596,Mandatory_In-person,72242.0,Fall 2021,0
2021-10-27,Oakwood Beach,4048.0,4056703.86,258731,Mandatory_In-person,44374.0,Fall 2021,0
2021-10-27,Owls Head,1719.0,1399886.98,906442,Mandatory_In-person,135396.0,Fall 2021,0
2021-10-27,Port Richmond,881.0,560091.38,226167,Mandatory_In-person,46435.0,Fall 2021,0
2021-10-27,Red Hook,250.0,392726.56,224029,Mandatory_In-person,33636.0,Fall 2021,0
2021-10-27,Rockaway,1052.0,991360.72,120539,Mandatory_In-person,29986.0,Fall 2021,0
2021-10-27,Tallman Island,336.0,387871.66,449907,Mandatory_In-person,74748.0,Fall 2021,0
2021-10-27,Wards Island,730.0,1009746.91,1201485,Mandatory_In-person,240219.0,Fall 2021,0
