5-9,10-14, 15-19,WRRF Name,Total Population,Total WRRF Population,Individual Zip Code
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10038
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10280
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,10282
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11205
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11206
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11211
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11213
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11216
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11221
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11222
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11225
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11233
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11237
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11238
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11379
2733.0,3248.0,2834.0,Newtown Creek,8815.0,188137.0,11385
5160.0,5254.0,5353.0,Coney Island,15767.0,117865.0,11210
5160.0,5254.0,5353.0,Coney Island,15767.0,117865.0,11224
5160.0,5254.0,5353.0,Coney Island,15767.0,117865.0,11226
5160.0,5254.0,5353.0,Coney Island,15767.0,117865.0,11229
5160.0,5254.0,5353.0,Coney Island,15767.0,117865.0,11230
5160.0,5254.0,5353.0,Coney Island,15767.0,117865.0,11234
5160.0,5254.0,5353.0,Coney Island,15767.0,117865.0,11235
5160.0,5254.0,5353.0,Coney Island,15767.0,117865.0,11236
2264.0,2269.0,2343.0,Owls Head,6876.0,135396.0,11204
2264.0,2269.0,2343.0,Owls Head,6876.0,135396.0,11209
2264.0,2269.0,2343.0,Owls Head,6876.0,135396.0,11214
2264.0,2269.0,2343.0,Owls Head,6876.0,135396.0,11218
2264.0,2269.0,2343.0,Owls Head,6876.0,135396.0,11219
2264.0,2269.0,2343.0,Owls Head,6876.0,135396.0,11220
2264.0,2269.0,2343.0,Owls Head,6876.0,135396.0,11223
2264.0,2269.0,2343.0,Owls Head,6876.0,135396.0,11228
2264.0,2269.0,2343.0,Owls Head,6876.0,135396.0,11232
5474.0,5996.0,4660.0,Coney Island,16130.0,117865.0,11210
5474.0,5996.0,4660.0,Coney Island,16130.0,117865.0,11224
5474.0,5996.0,4660.0,Coney Island,16130.0,117865.0,11226
5474.0,5996.0,4660.0,Coney Island,16130.0,117865.0,11229
5474.0,5996.0,4660.0,Coney Island,16130.0,117865.0,11230
5474.0,5996.0,4660.0,Coney Island,16130.0,117865.0,11234
5474.0,5996.0,4660.0,Coney Island,16130.0,117865.0,11235
5474.0,5996.0,4660.0,Coney Island,16130.0,117865.0,11236
5236.0,5474.0,5996.0,Coney Island,16706.0,117865.0,11210
5236.0,5474.0,5996.0,Coney Island,16706.0,117865.0,11224
5236.0,5474.0,5996.0,Coney Island,16706.0,117865.0,11226
5236.0,5474.0,5996.0,Coney Island,16706.0,117865.0,11229
5236.0,5474.0,5996.0,Coney Island,16706.0,117865.0,11230
5236.0,5474.0,5996.0,Coney Island,16706.0,117865.0,11234
5236.0,5474.0,5996.0,Coney Island,16706.0,117865.0,11235
5236.0,5474.0,5996.0,Coney Island,16706.0,117865.0,11236
3750.0,2988.0,2165.0,Red Hook,8903.0,33636.0,11201
3750.0,2988.0,2165.0,Red Hook,8903.0,33636.0,11215
3750.0,2988.0,2165.0,Red Hook,8903.0,33636.0,11217
3750.0,2988.0,2165.0,Red Hook,8903.0,33636.0,11231
1875.0,1607.0,1271.0,Owls Head,4753.0,135396.0,11204
1875.0,1607.0,1271.0,Owls Head,4753.0,135396.0,11209
1875.0,1607.0,1271.0,Owls Head,4753.0,135396.0,11214
1875.0,1607.0,1271.0,Owls Head,4753.0,135396.0,11218
1875.0,1607.0,1271.0,Owls Head,4753.0,135396.0,11219
1875.0,1607.0,1271.0,Owls Head,4753.0,135396.0,11220
1875.0,1607.0,1271.0,Owls Head,4753.0,135396.0,11223
1875.0,1607.0,1271.0,Owls Head,4753.0,135396.0,11228
1875.0,1607.0,1271.0,Owls Head,4753.0,135396.0,11232
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10002
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10003
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10004
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10005
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10006
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10007
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10009
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10010
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10012
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10013
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10016
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10017
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10022
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10038
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10280
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,10282
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11205
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11206
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11211
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11213
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11216
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11221
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11222
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11225
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11233
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11237
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11238
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11379
5591.0,4421.0,4516.0,Newtown Creek,14528.0,188137.0,11385
5468.0,5131.0,6702.0,Coney Island,17301.0,117865.0,11210
5468.0,5131.0,6702.0,Coney Island,17301.0,117865.0,11224
5468.0,5131.0,6702.0,Coney Island,17301.0,117865.0,11226
5468.0,5131.0,6702.0,Coney Island,17301.0,117865.0,11229
5468.0,5131.0,6702.0,Coney Island,17301.0,117865.0,11230
5468.0,5131.0,6702.0,Coney Island,17301.0,117865.0,11234
5468.0,5131.0,6702.0,Coney Island,17301.0,117865.0,11235
5468.0,5131.0,6702.0,Coney Island,17301.0,117865.0,11236
3757.0,4227.0,3530.0,Coney Island,11514.0,117865.0,11210
3757.0,4227.0,3530.0,Coney Island,11514.0,117865.0,11224
3757.0,4227.0,3530.0,Coney Island,11514.0,117865.0,11226
3757.0,4227.0,3530.0,Coney Island,11514.0,117865.0,11229
3757.0,4227.0,3530.0,Coney Island,11514.0,117865.0,11230
3757.0,4227.0,3530.0,Coney Island,11514.0,117865.0,11234
3757.0,4227.0,3530.0,Coney Island,11514.0,117865.0,11235
3757.0,4227.0,3530.0,Coney Island,11514.0,117865.0,11236
6381.0,6175.0,6106.0,Coney Island,18662.0,117865.0,11210
6381.0,6175.0,6106.0,Coney Island,18662.0,117865.0,11224
6381.0,6175.0,6106.0,Coney Island,18662.0,117865.0,11226
6381.0,6175.0,6106.0,Coney Island,18662.0,117865.0,11229
6381.0,6175.0,6106.0,Coney Island,18662.0,117865.0,11230
6381.0,6175.0,6106.0,Coney Island,18662.0,117865.0,11234
6381.0,6175.0,6106.0,Coney Island,18662.0,117865.0,11235
6381.0,6175.0,6106.0,Coney Island,18662.0,117865.0,11236
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10002
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10003
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10004
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10005
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10006
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10007
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10009
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10010
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10012
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10013
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10016
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10017
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10022
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10038
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10280
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,10282
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11205
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11206
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11211
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11213
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11216
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11221
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11222
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11225
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11233
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11237
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11238
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11379
2016.0,2912.0,2490.0,Newtown Creek,7418.0,188137.0,11385
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10002
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10003
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10004
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10005
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10006
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10007
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10009
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10010
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10012
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10013
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10016
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10017
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10022
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10038
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10280
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,10282
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11205
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11206
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11211
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11213
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11216
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11221
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11222
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11225
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11233
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11237
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11238
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11379
2200.0,2354.0,1287.0,Newtown Creek,5841.0,188137.0,11385
786.0,996.0,1151.0,26th Ward,2933.0,72091.0,11203
786.0,996.0,1151.0,26th Ward,2933.0,72091.0,11207
786.0,996.0,1151.0,26th Ward,2933.0,72091.0,11208
786.0,996.0,1151.0,26th Ward,2933.0,72091.0,11212
786.0,996.0,1151.0,26th Ward,2933.0,72091.0,11239
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11004
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11005
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11354
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11355
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11356
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11357
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11358
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11359
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11360
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11361
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11362
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11363
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11364
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11365
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11366
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11367
1923.0,2297.0,2049.0,Tallman Island,6269.0,74748.0,11427
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11004
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11005
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11354
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11355
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11356
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11357
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11358
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11359
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11360
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11361
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11362
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11363
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11364
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11365
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11366
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11367
3509.0,3311.0,2904.0,Tallman Island,9724.0,74748.0,11427
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11004
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11005
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11354
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11355
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11356
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11357
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11358
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11359
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11360
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11361
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11362
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11363
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11364
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11365
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11366
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11367
1499.0,1846.0,1864.0,Tallman Island,5209.0,74748.0,11427
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11004
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11005
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11354
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11355
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11356
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11357
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11358
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11359
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11360
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11361
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11362
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11363
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11364
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11365
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11366
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11367
2165.0,3188.0,2191.0,Tallman Island,7544.0,74748.0,11427
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11004
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11005
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11354
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11355
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11356
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11357
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11358
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11359
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11360
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11361
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11362
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11363
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11364
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11365
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11366
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11367
1839.0,2277.0,1705.0,Tallman Island,5821.0,74748.0,11427
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11004
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11005
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11354
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11355
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11356
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11357
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11358
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11359
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11360
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11361
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11362
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11363
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11364
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11365
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11366
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11367
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11427
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11004
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11005
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11354
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11355
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11356
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11357
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11358
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11359
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11360
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11361
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11362
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11363
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11364
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11365
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11366
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11367
557.0,799.0,937.0,Tallman Island,2293.0,74748.0,11427
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11004
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11005
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11354
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11355
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11356
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11357
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11358
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11359
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11360
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11361
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11362
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11363
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11364
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11365
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11366
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11367
1436.0,1804.0,1089.0,Tallman Island,4329.0,74748.0,11427
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11004
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11005
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11354
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11355
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11356
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11357
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11358
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11359
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11360
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11361
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11362
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11363
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11364
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11365
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11366
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11367
984.0,725.0,766.0,Tallman Island,2475.0,74748.0,11427
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11004
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11005
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11354
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11355
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11356
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11357
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11358
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11359
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11360
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11361
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11362
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11363
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11364
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11365
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11366
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11367
450.0,354.0,313.0,Tallman Island,1117.0,74748.0,11427
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11004
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11005
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11354
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11355
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11356
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11357
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11358
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11359
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11360
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11361
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11362
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11363
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11364
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11365
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11366
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11367
2140.0,2441.0,2123.0,Tallman Island,6704.0,74748.0,11427
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11004
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11005
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11354
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11355
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11356
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11357
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11358
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11359
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11360
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11361
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11362
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11363
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11364
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11365
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11366
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11367
1964.0,2973.0,2734.0,Tallman Island,7671.0,74748.0,11427
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11004
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11005
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11354
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11355
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11356
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11357
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11358
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11359
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11360
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11361
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11362
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11363
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11364
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11365
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11366
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11367
613.0,788.0,622.0,Tallman Island,2023.0,74748.0,11427
2685.0,2269.0,2636.0,Tallman Island,7590.0,74748.0,11004
2685.0,2269.0,2636.0,Tallman Island,7590.0,74748.0,11005
2685.0,2269.0,2636.0,Tallman Island,7590.0,74748.0,11354
2685.0,2269.0,2636.0,Tallman Island,7590.0,74748.0,11355
2685.0,2269.0,2636.0,Tallman Island,7590.0,74748.0,11356
2685.0,2269.0,2636.0,Tallman Island,7590.0,74748.0,11357
2685.0,2269.0,2636.0,Tallman Island,7590.0,74748.0,11358
